run,step,loss,bal,dt_ms,tok_sec,bf16_mfu
moe_fp8_experts_static_long,221,3.841265,24.1598,1105.81,474120,5.74
moe_fp8_experts_static_long,222,3.831659,24.0848,1096.99,477931,5.78
moe_fp8_experts_static_long,223,3.835336,24.0749,1102.08,475726,5.76
moe_fp8_experts_static_long,224,3.829171,24.0982,1114.88,470264,5.69
moe_fp8_experts_static_long,225,3.83836,24.1322,1087.12,482273,5.84
moe_fp8_experts_static_long,226,3.850514,24.1174,1100.35,476473,5.77
moe_fp8_experts_static_long,227,3.835491,24.0769,1082.41,484370,5.86
moe_fp8_experts_static_long,228,3.838584,24.2119,1109.67,472473,5.72
moe_fp8_experts_static_long,229,3.824387,24.0362,1082.57,484297,5.86
moe_fp8_experts_static_long,230,3.83296,24.0903,1094.35,479086,5.8
moe_fp8_experts_static_long,231,3.847259,24.1233,1091.0,480556,5.81
moe_fp8_experts_static_long,232,3.85164,24.1936,1079.0,485901,5.88
moe_fp8_experts_static_long,233,3.844179,24.0775,1084.19,483576,5.85
moe_fp8_experts_static_long,234,3.820062,24.0559,1071.92,489113,5.92
moe_fp8_experts_static_long,235,3.815745,24.0994,1074.7,487846,5.9
moe_fp8_experts_static_long,236,3.813005,24.0548,1088.88,481490,5.83
moe_fp8_experts_static_long,237,3.809916,24.1742,1099.15,476993,5.77
moe_fp8_experts_static_long,238,3.802608,24.0246,1085.28,483088,5.85
moe_fp8_experts_static_long,239,3.793801,24.1431,1068.73,490570,5.94
moe_fp8_experts_static_long,240,3.789854,24.0542,1081.81,484638,5.86
moe_fp8_experts_static_long,241,3.772443,24.1112,1096.34,478217,5.79
moe_fp8_experts_static_long,242,3.757759,24.1865,1109.09,472719,5.72
moe_fp8_experts_static_long,243,3.758803,24.107,1103.31,475194,5.75
moe_fp8_experts_static_long,244,3.744674,24.0855,1082.68,484248,5.86
moe_fp8_experts_static_long,245,3.732314,24.08,1084.6,483392,5.85
moe_fp8_experts_static_long,246,3.718624,24.432,1096.81,478011,5.78
moe_fp8_experts_static_long,247,3.719951,24.0772,1074.5,487935,5.9
moe_fp8_experts_static_long,248,3.695137,24.2715,1077.1,486760,5.89
moe_fp8_experts_static_long,249,3.700772,24.03,1109.11,472708,5.72
moe_fp8_experts_static_long,250,3.699575,24.1078,1078.3,486216,5.88
moe_fp8_experts_static_long,251,3.691764,24.0815,1094.1,479195,5.8
moe_fp8_experts_static_long,252,3.672969,24.1085,1110.37,472173,5.71
moe_fp8_experts_static_long,253,3.680144,24.1354,1112.51,471267,5.7
moe_fp8_experts_static_long,254,3.689761,24.0879,1083.38,483936,5.86
moe_fp8_experts_static_long,255,3.681643,24.0202,1115.14,470152,5.69
moe_fp8_experts_static_long,256,3.684398,24.0322,1091.36,480398,5.81
moe_fp8_experts_static_long,257,3.684788,24.0505,1086.56,482520,5.84
moe_fp8_experts_static_long,258,3.675265,24.1238,1072.16,489001,5.92
moe_fp8_experts_static_long,259,3.670815,24.0617,1265.94,414149,5.01
moe_fp8_experts_static_long,260,3.664709,24.0648,1074.33,488015,5.91
moe_fp8_experts_static_long,261,3.645829,24.0739,1082.29,484425,5.86
moe_fp8_experts_static_long,262,3.645586,24.026,1155.67,453664,5.49
moe_fp8_experts_static_long,263,3.650139,24.0478,1098.81,477140,5.77
moe_fp8_experts_static_long,264,3.654687,24.0296,1098.85,477126,5.77
moe_fp8_experts_static_long,265,3.650836,24.1128,1081.78,484651,5.86
moe_fp8_experts_static_long,266,3.654025,24.0909,1098.2,477404,5.78
moe_fp8_experts_static_long,267,3.663444,24.059,1493.32,351088,4.25
moe_fp8_experts_static_long,268,3.665089,24.0778,1197.82,437701,5.3
moe_fp8_experts_static_long,269,3.677203,24.0509,1119.71,468235,5.67
moe_fp8_experts_static_long,270,3.663773,24.0575,1165.07,450004,5.45
moe_fp8_experts_static_long,271,3.665362,24.0469,1085.12,483161,5.85
moe_fp8_experts_static_long,272,3.679965,24.1025,1079.35,485744,5.88
moe_fp8_experts_static_long,273,3.6639,24.0345,1123.46,466673,5.65
moe_fp8_experts_static_long,274,3.674129,24.0775,1110.14,472270,5.71
moe_fp8_experts_static_long,275,3.670446,24.0177,1087.1,482281,5.84
moe_fp8_experts_static_long,276,3.674185,24.0475,1083.23,484005,5.86
moe_fp8_experts_static_long,277,3.669065,24.0703,1165.56,449816,5.44
moe_fp8_experts_static_long,278,3.656591,24.0912,1175.17,446136,5.4
moe_fp8_experts_static_long,279,3.650221,24.0498,1077.44,486605,5.89
moe_fp8_experts_static_long,280,3.648035,24.0752,1153.92,454353,5.5
moe_fp8_experts_static_long,281,3.656747,24.0466,1082.64,484268,5.86
moe_fp8_experts_static_long,282,3.638942,24.0683,1086.49,482550,5.84
moe_fp8_experts_static_long,283,3.62948,24.1299,1095.23,478701,5.79
moe_fp8_experts_static_long,284,3.62111,24.1005,1086.39,482594,5.84
moe_fp8_experts_static_long,285,3.635754,24.0738,1079.22,485803,5.88
moe_fp8_experts_static_long,286,3.629706,24.0691,1255.08,417733,5.05
moe_fp8_experts_static_long,287,3.630856,24.0752,1081.95,484577,5.86
moe_fp8_experts_static_long,288,3.627414,24.0633,1088.26,481768,5.83
moe_fp8_experts_static_long,289,3.639889,24.0724,1161.63,451338,5.46
moe_fp8_experts_static_long,290,3.627152,24.0711,1088.45,481682,5.83
moe_fp8_experts_static_long,291,3.620705,24.0849,1077.73,486473,5.89
moe_fp8_experts_static_long,292,3.633015,24.1072,1137.6,460872,5.58
moe_fp8_experts_static_long,293,3.618688,24.1154,1089.99,481004,5.82
moe_fp8_experts_static_long,294,3.618681,24.0541,1073.55,488370,5.91
moe_fp8_experts_static_long,295,3.621319,24.138,1087.74,481995,5.83
moe_fp8_experts_static_long,296,3.625212,24.1248,1094.46,479038,5.8
moe_fp8_experts_static_long,297,3.620934,24.0501,1087.99,481886,5.83
moe_fp8_experts_static_long,298,3.615927,24.0805,1084.83,483291,5.85
moe_fp8_experts_static_long,299,3.608106,24.0346,1089.35,481283,5.82
moe_fp8_experts_static_long,300,3.606055,24.0237,1077.6,486531,5.89
moe_fp8_experts_static_long,301,3.596649,24.0543,1090.05,480974,5.82
moe_fp8_experts_static_long,302,3.610533,24.0849,1107.33,473470,5.73
moe_fp8_experts_static_long,303,3.621306,24.055,1115.09,470177,5.69
moe_fp8_experts_static_long,304,3.631052,24.0696,1105.55,474230,5.74
moe_fp8_experts_static_long,305,3.623949,24.0951,1085.77,482870,5.84
moe_fp8_experts_static_long,306,3.612483,24.0782,1087.1,482281,5.84
moe_fp8_experts_static_long,307,3.612848,24.0881,1075.52,487476,5.9
moe_fp8_experts_static_long,308,3.608486,24.0184,1087.62,482050,5.83
moe_fp8_experts_static_long,309,3.602033,24.0928,1113.79,470723,5.7
moe_fp8_experts_static_long,310,3.601521,24.0673,1089.94,481023,5.82
moe_fp8_experts_static_long,311,3.602784,24.1138,1108.17,473112,5.72
moe_fp8_experts_static_long,312,3.610532,24.0941,1093.87,479296,5.8
moe_fp8_experts_static_long,313,3.606029,24.0581,1274.63,411325,4.98
moe_fp8_experts_static_long,314,3.603757,24.0323,1114.3,470508,5.69
moe_fp8_experts_static_long,315,3.57803,24.0314,1080.07,485420,5.87
moe_fp8_experts_static_long,316,3.581853,24.037,1086.32,482627,5.84
moe_fp8_experts_static_long,317,3.584927,24.2036,1106.62,473774,5.73
moe_fp8_experts_static_long,318,3.595727,24.0455,1084.64,483373,5.85
moe_fp8_experts_static_long,319,3.588882,24.1219,1127.96,464810,5.62
moe_fp8_experts_static_long,320,3.580562,24.0613,1091.78,480215,5.81
moe_fp8_experts_static_long,321,3.583961,24.0932,1091.45,480357,5.81
moe_fp8_experts_static_long,322,3.579541,24.0531,1124.42,466273,5.64
moe_fp8_experts_static_long,323,3.564558,24.0448,1150.78,455592,5.51
moe_fp8_experts_static_long,324,3.577878,24.0873,1098.37,477334,5.78
moe_fp8_experts_static_long,325,3.572894,24.1538,1210.46,433131,5.24
moe_fp8_experts_static_long,326,3.558699,24.1565,1086.98,482335,5.84
moe_fp8_experts_static_long,327,3.554516,24.0344,1080.96,485021,5.87
moe_fp8_experts_static_long,328,3.545721,24.098,1078.78,485999,5.88
moe_fp8_experts_static_long,329,3.525827,24.024,1103.14,475266,5.75
moe_fp8_experts_static_long,330,3.528115,24.0534,1090.61,480728,5.82
moe_fp8_experts_static_long,331,3.523409,24.0528,1108.57,472941,5.72
moe_fp8_experts_static_long,332,3.524499,24.1094,1107.15,473547,5.73
moe_fp8_experts_static_long,333,3.525542,24.082,1108.61,472924,5.72
moe_fp8_experts_static_long,334,3.531722,24.0259,1073.23,488512,5.91
moe_fp8_experts_static_long,335,3.520402,24.0456,1085.54,482974,5.84
moe_fp8_experts_static_long,336,3.526373,24.0435,1102.74,475440,5.75
moe_fp8_experts_static_long,337,3.533162,24.0123,1081.82,484633,5.86
moe_fp8_experts_static_long,338,3.542402,24.2116,1089.23,481339,5.82
moe_fp8_experts_static_long,339,3.543682,24.0509,1110.72,472024,5.71
moe_fp8_experts_static_long,340,3.534295,24.0758,1273.5,411690,4.98
moe_fp8_experts_static_long,341,3.527339,24.0708,1084.1,483616,5.85
moe_fp8_experts_static_long,342,3.532361,24.0593,1089.71,481125,5.82
moe_fp8_experts_static_long,343,3.525182,24.0121,1084.64,483373,5.85
moe_fp8_experts_static_long,344,3.536138,24.0293,1098.7,477189,5.77
moe_fp8_experts_static_long,345,3.535843,24.0835,1089.87,481053,5.82
moe_fp8_experts_static_long,346,3.543758,24.0611,1082.51,484327,5.86
moe_fp8_experts_static_long,347,3.537744,24.1066,1136.2,461439,5.58
moe_fp8_experts_static_long,348,3.545346,24.0867,1099.58,476807,5.77
moe_fp8_experts_static_long,349,3.529679,24.0647,1096.02,478356,5.79
moe_fp8_experts_static_long,350,3.539296,24.0198,1095.56,478556,5.79
moe_fp8_experts_static_long,351,3.542744,24.0809,1091.85,480181,5.81
moe_fp8_experts_static_long,352,3.553476,24.1008,1087.22,482229,5.84
moe_fp8_experts_static_long,353,3.556616,24.0664,1087.79,481974,5.83
moe_fp8_experts_static_long,354,3.541961,24.0901,1089.94,481023,5.82
moe_fp8_experts_static_long,355,3.529215,24.0956,1092.89,479727,5.8
moe_fp8_experts_static_long,356,3.526796,24.0274,1105.44,474279,5.74
moe_fp8_experts_static_long,357,3.50975,24.0758,1077.3,486667,5.89
moe_fp8_experts_static_long,358,3.517695,24.0802,1100.92,476227,5.76
moe_fp8_experts_static_long,359,3.531475,24.031,1146.65,457233,5.53
moe_fp8_noexperts_static_long,0,10.397762,24.0,8217.47,63801,0.77
moe_fp8_noexperts_static_long,1,10.177078,23.9562,1482.81,353578,4.28
moe_fp8_noexperts_static_long,2,9.785459,25.4467,2134.02,245680,2.97
moe_fp8_noexperts_static_long,3,9.275271,29.3459,1032.74,507665,6.14
moe_fp8_noexperts_static_long,4,8.744517,25.7848,3085.33,169929,2.06
moe_fp8_noexperts_static_long,5,8.338204,24.81,3131.79,167408,2.03
moe_fp8_noexperts_static_long,6,8.007448,25.0343,2676.75,195867,2.37
moe_fp8_noexperts_static_long,7,7.738225,24.8958,2843.58,184376,2.23
moe_fp8_noexperts_static_long,8,7.515938,24.8553,2825.5,185555,2.25
moe_fp8_noexperts_static_long,9,7.346763,24.5406,2789.64,187940,2.27
moe_fp8_noexperts_static_long,10,7.172846,24.5021,2333.44,224684,2.72
moe_fp8_noexperts_static_long,11,7.029509,24.3759,2261.3,231852,2.81
moe_fp8_noexperts_static_long,12,6.898733,24.4394,2180.89,240401,2.91
moe_fp8_noexperts_static_long,13,6.797194,24.3952,2137.85,245240,2.97
moe_fp8_noexperts_static_long,14,6.693223,24.3541,1930.72,271550,3.29
moe_fp8_noexperts_static_long,15,6.619866,24.2364,1845.74,284053,3.44
moe_fp8_noexperts_static_long,16,6.551363,24.3369,1638.71,319938,3.87
moe_fp8_noexperts_static_long,17,6.506244,24.3106,1469.92,356677,4.32
moe_fp8_noexperts_static_long,18,6.446917,24.2783,1448.6,361926,4.38
moe_fp8_noexperts_static_long,19,6.385588,24.2899,1393.13,376337,4.55
moe_fp8_noexperts_static_long,20,6.332599,24.2571,1264.11,414747,5.02
moe_fp8_noexperts_static_long,21,6.29092,24.3058,1204.32,435340,5.27
moe_fp8_noexperts_static_long,22,6.252142,24.1939,1169.82,448178,5.42
moe_fp8_noexperts_static_long,23,6.204292,24.3012,1091.35,480404,5.81
moe_fp8_noexperts_static_long,24,6.1784,24.2356,1107.69,473315,5.73
moe_fp8_noexperts_static_long,25,6.170768,24.2627,1040.67,503799,6.1
moe_fp8_noexperts_static_long,26,6.126665,24.3608,1038.89,504662,6.11
moe_fp8_noexperts_static_long,27,6.102633,24.2195,1062.33,493524,5.97
moe_fp8_noexperts_static_long,28,6.068222,24.2949,976.31,537008,6.5
moe_fp8_noexperts_static_long,29,6.0432,24.1297,894.16,586345,7.1
moe_fp8_noexperts_static_long,30,6.016887,24.2689,928.65,564572,6.83
moe_fp8_noexperts_static_long,31,5.997604,24.1857,848.12,618179,7.48
moe_fp8_noexperts_static_long,32,5.960984,24.3281,895.36,585560,7.09
moe_fp8_noexperts_static_long,33,5.937024,24.2046,846.01,619720,7.5
moe_fp8_noexperts_static_long,34,5.917223,24.327,816.03,642485,7.77
moe_fp8_noexperts_static_long,35,5.899839,24.14,808.27,648652,7.85
moe_fp8_noexperts_static_long,36,5.87565,24.1913,783.06,669535,8.1
moe_fp8_noexperts_static_long,37,5.857591,24.2675,732.13,716111,8.67
moe_fp8_noexperts_static_long,38,5.852729,24.14,751.66,697503,8.44
moe_fp8_noexperts_static_long,39,5.832123,24.2383,729.96,718240,8.69
moe_fp8_noexperts_static_long,40,5.828871,24.1569,809.44,647716,7.84
moe_fp8_noexperts_static_long,41,5.801659,24.2859,720.74,727430,8.8
moe_fp8_noexperts_static_long,42,5.787667,24.1254,760.82,689109,8.34
moe_fp8_noexperts_static_long,43,5.781704,24.3148,1064.51,492517,5.96
moe_fp8_noexperts_static_long,44,5.773443,24.0511,730.34,717870,8.69
moe_fp8_noexperts_static_long,45,5.752326,24.3653,721.22,726942,8.8
moe_fp8_noexperts_static_long,46,5.743669,24.0954,725.31,722844,8.75
moe_fp8_noexperts_static_long,47,5.713908,24.3637,783.91,668811,8.09
moe_fp8_noexperts_static_long,48,5.68943,24.2075,702.89,745905,9.03
moe_fp8_noexperts_static_long,49,5.675086,24.4764,847.05,618955,7.49
moe_fp8_noexperts_static_long,50,5.671808,24.1728,688.46,761534,9.21
moe_fp8_noexperts_static_long,51,5.654438,24.4034,759.01,690748,8.36
moe_fp8_noexperts_static_long,52,5.642464,24.1353,738.76,709689,8.59
moe_fp8_noexperts_static_long,53,5.610313,24.3235,730.51,717699,8.68
moe_fp8_noexperts_static_long,54,5.588639,24.2575,684.79,765619,9.26
moe_fp8_noexperts_static_long,55,5.586837,24.2769,709.61,738837,8.94
moe_fp8_noexperts_static_long,56,5.571198,24.5498,708.83,739649,8.95
moe_fp8_noexperts_static_long,57,5.550997,24.3254,708.15,740362,8.96
moe_fp8_noexperts_static_long,58,5.527133,24.3215,737.5,710897,8.6
moe_fp8_noexperts_static_long,59,5.515162,24.3616,765.58,684821,8.29
moe_fp8_noexperts_static_long,60,5.505449,24.2553,674.64,777141,9.4
moe_fp8_noexperts_static_long,61,5.479243,24.247,665.33,788014,9.54
moe_fp8_noexperts_static_long,62,5.465685,24.3398,626.98,836205,10.12
moe_fp8_noexperts_static_long,63,5.448601,24.1954,637.39,822553,9.95
moe_fp8_noexperts_static_long,64,5.430952,24.2581,702.19,746648,9.03
moe_fp8_noexperts_static_long,65,5.425374,24.2417,646.82,810557,9.81
moe_fp8_noexperts_static_long,66,5.409589,24.1056,691.2,758517,9.18
moe_fp8_noexperts_static_long,67,5.398852,24.232,706.36,742238,8.98
moe_fp8_noexperts_static_long,68,5.390075,24.2325,660.68,793560,9.6
moe_fp8_noexperts_static_long,69,5.368935,24.3321,631.68,829984,10.04
moe_fp8_noexperts_static_long,70,5.354723,24.1629,624.15,840008,10.16
moe_fp8_noexperts_static_long,71,5.351106,24.1811,607.32,863280,10.45
moe_fp8_noexperts_static_long,72,5.327236,24.2611,645.12,812701,9.83
moe_fp8_noexperts_static_long,73,5.323478,24.2095,615.73,851491,10.3
moe_fp8_noexperts_static_long,74,5.318494,24.2272,647.75,809401,9.79
moe_fp8_noexperts_static_long,75,5.298889,24.3138,632.85,828458,10.02
moe_fp8_noexperts_static_long,76,5.278828,24.3343,702.98,745809,9.02
moe_fp8_noexperts_static_long,77,5.262169,24.368,645.51,812208,9.83
moe_fp8_noexperts_static_long,78,5.238774,24.4444,689.55,760331,9.2
moe_fp8_noexperts_static_long,79,5.228772,24.2068,629.12,833370,10.08
moe_fp8_noexperts_static_long,80,5.225412,24.1859,686.06,764203,9.25
moe_fp8_noexperts_static_long,81,5.214387,24.1058,648.13,808928,9.79
moe_fp8_noexperts_static_long,82,5.207087,24.2297,711.12,737267,8.92
moe_fp8_noexperts_static_long,83,5.198577,24.3017,612.01,856662,10.37
moe_fp8_noexperts_static_long,84,5.179851,24.2191,574.66,912343,11.04
moe_fp8_noexperts_static_long,85,5.164113,24.0878,591.31,886647,10.73
moe_fp8_noexperts_static_long,86,5.142273,24.2043,782.2,670275,8.11
moe_fp8_noexperts_static_long,87,5.129713,24.2523,622.28,842525,10.19
moe_fp8_noexperts_static_long,88,5.12325,24.2039,575.65,910770,11.02
moe_fp8_noexperts_static_long,89,5.108513,24.1112,601.21,872052,10.55
moe_fp8_noexperts_static_long,90,5.093019,24.2818,577.57,907748,10.98
moe_fp8_noexperts_static_long,91,5.084179,24.1247,573.22,914642,11.07
moe_fp8_noexperts_static_long,92,5.060908,24.1337,549.63,953895,11.54
moe_fp8_noexperts_static_long,93,5.065097,24.2022,577.56,907757,10.98
moe_fp8_noexperts_static_long,94,5.045974,24.0991,554.13,946143,11.45
moe_fp8_noexperts_static_long,95,5.032849,24.1877,557.62,940229,11.38
moe_fp8_noexperts_static_long,96,5.019639,24.1678,587.68,892126,10.8
moe_fp8_noexperts_static_long,97,5.009669,24.2065,584.41,897126,10.86
moe_fp8_noexperts_static_long,98,5.005339,24.3456,559.81,936545,11.33
moe_fp8_noexperts_static_long,99,4.985171,24.1487,546.53,959300,11.61
moe_fp8_noexperts_static_long,100,4.966575,24.1178,549.14,954746,11.55
moe_fp8_noexperts_static_long,101,4.946455,24.1753,550.4,952551,11.53
moe_fp8_noexperts_static_long,102,4.935729,24.1173,529.37,990406,11.98
moe_fp8_noexperts_static_long,103,4.925015,24.1814,541.06,968999,11.73
moe_fp8_noexperts_static_long,104,4.921874,24.111,537.69,975071,11.8
moe_fp8_noexperts_static_long,105,4.895651,24.179,530.97,987423,11.95
moe_fp8_noexperts_static_long,106,4.878993,24.4841,534.47,980955,11.87
moe_fp8_noexperts_static_long,107,4.84641,24.3915,540.1,970721,11.75
moe_fp8_noexperts_static_long,108,4.842961,24.1433,535.37,979305,11.85
moe_fp8_noexperts_static_long,109,4.838099,24.1706,538.77,973118,11.78
moe_fp8_noexperts_static_long,110,4.817727,24.0909,562.34,932339,11.28
moe_fp8_noexperts_static_long,111,4.810346,24.2164,546.32,959675,11.61
moe_fp8_noexperts_static_long,112,4.790919,24.1387,633.77,827258,10.01
moe_fp8_noexperts_static_long,113,4.771708,24.2562,590.83,887377,10.74
moe_fp8_noexperts_static_long,114,4.754726,24.2447,525.02,998600,12.08
moe_fp8_noexperts_static_long,115,4.74484,24.1706,555.18,944360,11.43
moe_fp8_noexperts_static_long,116,4.744308,24.1536,535.3,979436,11.85
moe_fp8_noexperts_static_long,117,4.731528,24.2943,517.19,1013721,12.27
moe_fp8_noexperts_static_long,118,4.715333,24.2489,534.85,980248,11.86
moe_fp8_noexperts_static_long,119,4.704853,24.1357,522.09,1004209,12.15
moe_fp8_noexperts_static_long,120,4.706302,24.0814,520.94,1006419,12.18
moe_fp8_noexperts_static_long,121,4.698095,24.1868,581.01,902370,10.92
moe_fp8_noexperts_static_long,122,4.688889,24.1782,541.29,968594,11.72
moe_fp8_noexperts_static_long,123,4.689973,24.3003,528.5,992038,12.0
moe_fp8_noexperts_static_long,124,4.687919,24.3718,884.12,593005,7.18
moe_fp8_noexperts_static_long,125,4.672202,24.1792,515.48,1017080,12.31
moe_fp8_noexperts_static_long,126,4.662589,24.1477,532.68,984251,11.91
moe_fp8_noexperts_static_long,127,4.643304,24.1468,520.67,1006953,12.18
moe_fp8_noexperts_static_long,128,4.642655,24.1459,550.53,952334,11.52
moe_fp8_noexperts_static_long,129,4.619241,24.1588,541.95,967411,11.71
moe_fp8_noexperts_static_long,130,4.601986,24.2206,513.99,1020036,12.34
moe_fp8_noexperts_static_long,131,4.604018,24.1765,524.05,1000456,12.11
moe_fp8_noexperts_static_long,132,4.601951,24.113,510.17,1027677,12.44
moe_fp8_noexperts_static_long,133,4.590393,24.1564,573.06,914888,11.07
moe_fp8_noexperts_static_long,134,4.580294,24.088,520.1,1008058,12.2
moe_fp8_noexperts_static_long,135,4.558984,24.1534,548.44,955954,11.57
moe_fp8_noexperts_static_long,136,4.546655,24.1033,588.28,891225,10.78
moe_fp8_noexperts_static_long,137,4.538062,24.1561,523.73,1001063,12.11
moe_fp8_noexperts_static_long,138,4.539043,24.1661,544.82,962311,11.64
moe_fp8_noexperts_static_long,139,4.525398,24.2518,516.91,1014267,12.27
moe_fp8_noexperts_static_long,140,4.514784,24.2177,666.45,786692,9.52
moe_fp8_noexperts_static_long,141,4.509187,24.1809,536.28,977639,11.83
moe_fp8_noexperts_static_long,142,4.499683,24.1965,636.91,823171,9.96
moe_fp8_noexperts_static_long,143,4.468115,24.2311,521.07,1006176,12.18
moe_fp8_noexperts_static_long,144,4.453417,24.1404,530.33,988600,11.96
moe_fp8_noexperts_static_long,145,4.43262,24.0961,513.8,1020404,12.35
moe_fp8_noexperts_static_long,146,4.423233,24.0802,506.2,1035725,12.53
moe_fp8_noexperts_static_long,147,4.412926,24.3323,532.32,984914,11.92
moe_fp8_noexperts_static_long,148,4.390403,24.118,517.09,1013923,12.27
moe_fp8_noexperts_static_long,149,4.390219,24.0504,515.71,1016638,12.3
moe_fp8_noexperts_static_long,150,4.365228,24.1262,516.44,1015199,12.28
moe_fp8_noexperts_static_long,151,4.352156,24.1166,505.35,1037474,12.55
moe_fp8_noexperts_static_long,152,4.352563,24.1551,512.21,1023573,12.39
moe_fp8_noexperts_static_long,153,4.340631,24.086,512.73,1022549,12.37
moe_fp8_noexperts_static_long,154,4.335221,24.2353,501.27,1045911,12.66
moe_fp8_noexperts_static_long,155,4.339409,24.1702,503.32,1041657,12.6
moe_fp8_noexperts_static_long,156,4.341223,24.0722,498.91,1050858,12.72
moe_fp8_noexperts_static_long,157,4.319975,24.1914,510.92,1026155,12.42
moe_fp8_noexperts_static_long,158,4.311428,24.2199,529.93,989360,11.97
moe_fp8_noexperts_static_long,159,4.320147,24.0824,535.61,978865,11.84
moe_fp8_noexperts_static_long,160,4.319462,24.1711,515.63,1016793,12.3
moe_fp8_noexperts_static_long,161,4.299663,24.1772,518.93,1010317,12.23
moe_fp8_noexperts_static_long,162,4.270766,24.2304,517.19,1013719,12.27
moe_fp8_noexperts_static_long,163,4.26633,24.0666,604.99,866607,10.49
moe_fp8_noexperts_static_long,164,4.257379,24.0604,508.66,1030730,12.47
moe_fp8_noexperts_static_long,165,4.244143,24.117,511.25,1025494,12.41
moe_fp8_noexperts_static_long,166,4.232352,24.1751,526.98,994884,12.04
moe_fp8_noexperts_static_long,167,4.2342,24.0605,520.23,1007798,12.19
moe_fp8_noexperts_static_long,168,4.240802,24.0673,523.81,1000908,12.11
moe_fp8_noexperts_static_long,169,4.236064,24.2073,510.35,1027319,12.43
moe_fp8_noexperts_static_long,170,4.233004,24.0974,541.81,967655,11.71
moe_fp8_noexperts_static_long,171,4.207898,24.1002,527.72,993491,12.02
moe_fp8_noexperts_static_long,172,4.214064,24.1956,535.67,978758,11.84
moe_fp8_noexperts_static_long,173,4.215688,24.1472,511.14,1025722,12.41
moe_fp8_noexperts_static_long,174,4.206193,24.0288,576.63,909234,11.0
moe_fp8_noexperts_static_long,175,4.197828,24.129,526.59,995619,12.05
moe_fp8_noexperts_static_long,176,4.186165,24.1094,510.01,1027987,12.44
moe_fp8_noexperts_static_long,177,4.185528,24.2799,517.05,1013998,12.27
moe_fp8_noexperts_static_long,178,4.17937,24.0938,550.3,952737,11.53
moe_fp8_noexperts_static_long,179,4.157356,24.0962,519.63,1008964,12.21
moe_fp8_noexperts_static_long,180,4.151925,24.0605,612.52,855952,10.36
moe_fp8_noexperts_static_long,181,4.147134,24.1857,520.58,1007122,12.19
moe_fp8_noexperts_static_long,182,4.13225,24.0921,505.88,1036380,12.54
moe_fp8_noexperts_static_long,183,4.124173,24.1068,498.67,1051372,12.72
moe_fp8_noexperts_static_long,184,4.133864,24.1802,498.73,1051246,12.72
moe_fp8_noexperts_static_long,185,4.125536,24.2873,525.18,998295,12.08
moe_fp8_noexperts_static_long,186,4.117382,24.0766,515.45,1017142,12.31
moe_fp8_noexperts_static_long,187,4.097104,24.0843,518.28,1011590,12.24
moe_fp8_noexperts_static_long,188,4.089113,24.0625,515.65,1016753,12.3
moe_fp8_noexperts_static_long,189,4.074744,24.1272,510.05,1027916,12.44
moe_fp8_noexperts_static_long,190,4.055104,24.0845,515.08,1017874,12.32
moe_fp8_noexperts_static_long,191,4.060673,24.0644,506.35,1035427,12.53
moe_fp8_noexperts_static_long,192,4.047487,24.0765,497.96,1052866,12.74
moe_fp8_noexperts_static_long,193,4.036741,24.2674,503.2,1041913,12.61
moe_fp8_noexperts_static_long,194,4.025716,24.1569,503.58,1041124,12.6
moe_fp8_noexperts_static_long,195,3.999536,24.1922,513.05,1021901,12.37
moe_fp8_noexperts_static_long,196,3.995678,24.1288,515.21,1017629,12.31
moe_fp8_noexperts_static_long,197,3.976325,24.2976,509.04,1029961,12.46
moe_fp8_noexperts_static_long,198,3.964088,24.1063,514.36,1019299,12.33
moe_fp8_noexperts_static_long,199,3.966268,24.0985,491.67,1066346,12.9
moe_fp8_noexperts_static_long,200,3.971448,24.0884,505.37,1037433,12.55
moe_fp8_noexperts_static_long,201,3.962608,24.1686,546.74,958938,11.6
moe_fp8_noexperts_static_long,202,3.945381,24.1098,511.26,1025487,12.41
moe_fp8_noexperts_static_long,203,3.935287,24.1147,520.73,1006836,12.18
moe_fp8_noexperts_static_long,204,3.944286,24.1123,499.67,1049275,12.7
moe_fp8_noexperts_static_long,205,3.929292,24.1902,520.91,1006486,12.18
moe_fp8_noexperts_static_long,206,3.922318,24.2323,495.0,1059177,12.82
moe_fp8_noexperts_static_long,207,3.912183,24.0779,565.53,927070,11.22
moe_fp8_noexperts_static_long,208,3.911615,24.0812,528.62,991798,12.0
moe_fp8_noexperts_static_long,209,3.902925,24.0866,576.36,909655,11.01
moe_fp8_noexperts_static_long,210,3.900873,24.1046,497.35,1054159,12.76
moe_fp8_noexperts_static_long,211,3.884948,24.1104,506.93,1034248,12.51
moe_fp8_noexperts_static_long,212,3.871065,24.0891,496.14,1056727,12.79
moe_fp8_noexperts_static_long,213,3.856398,24.1232,499.17,1050310,12.71
moe_fp8_noexperts_static_long,214,3.850245,24.1072,504.25,1039740,12.58
moe_fp8_noexperts_static_long,215,3.851105,24.1462,511.13,1025741,12.41
moe_fp8_noexperts_static_long,216,3.842086,24.1138,495.91,1057228,12.79
moe_fp8_noexperts_static_long,217,3.843719,24.1049,524.15,1000259,12.1
moe_fp8_noexperts_static_long,218,3.836409,24.0826,510.69,1026624,12.42
moe_fp8_noexperts_static_long,219,3.845154,24.0796,492.75,1064006,12.88
